user_id,group_id,session_id,hit_ratio,success_rate,avg_task_duration_ms,efectividad_score,eficiencia_score,satisfaccion_score,presencia_score,global_score,independent_variable,sus_score,presence_score,satisfaction_score
GrupoUnico_U001,GrupoUnico,66465540-3eef-4efe-8b3e-157eb7d8db11,1.0,1.0,15638.0,1.0,0.4952413793103449,0.0,0.0,0.37381034482758624,PathLine,,,
GrupoUnico_U001_2,GrupoUnico,3ca2d723-3373-4090-9bc1-82163aed9b45,0.625,1.0,20478.0,0.7980769230769232,0.32834482758620687,0.0,0.0,0.2816054376657825,PathLine,,,
