user_id,group_id,session_id,hit_ratio,success_rate,avg_task_duration_ms,efectividad_score,eficiencia_score,satisfaccion_score,presencia_score,global_score,independent_variable
GrupoUnico_U001_1,GrupoUnico,853b9858-d353-4dc5-bd5c-7a4395daab8f,0.6666666666666666,1.0,104619.0,0.8333333333333333,0.1398272727272727,0.0,0.0,0.486580303030303,PathLine
GrupoUnico_U001_2,GrupoUnico,b32937d8-07e4-4b21-9b69-c725b76ca4a8,0.5714285714285714,0.0,0.0,0.2857142857142857,1.0,0.0,0.0,0.6428571428571428,PathLine
GrupoUnico_U001_3,GrupoUnico,9f0f5610-eeb5-4ee8-af48-2c71ea043920,1.0,1.0,37232.0,1.0,0.7524363636363636,0.0,0.0,0.8762181818181818,Bot
GrupoUnico_U001_4,GrupoUnico,aa4338eb-da55-433c-82ff-71fc0418787e,0.8,0.0,0.0,0.4,1.0,0.0,0.0,0.7,Bot
GrupoUnico_U001_5,GrupoUnico,90737c88-40aa-4174-aef9-6ee35a4b12f2,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.6666666666666666,Audio
GrupoUnico_U001_7,GrupoUnico,754924c7-4ce2-44e6-bb1c-f54da15d8702,0.875,1.0,56895.0,0.9375,0.5736818181818182,0.0,0.0,0.7555909090909091,Audio
GrupoUnico_U001_8,GrupoUnico,a847a519-608d-475f-b1ae-8680fe275585,0.8333333333333334,0.0,0.0,0.4166666666666667,1.0,0.0,0.0,0.7083333333333334,Audio
