user_id,group_id,session_id,hit_ratio,success_rate,learning_curve_mean,progression,success_after_restart,avg_reaction_time_ms,avg_task_duration_ms,time_per_success_s,navigation_errors,learning_stability,error_reduction_rate,voluntary_play_time_s,aid_usage,interface_errors,activity_level_per_min,first_success_time_s,inactivity_time_s,audio_performance_gain,efectividad_score,eficiencia_score,satisfaccion_score,presencia_score,global_score,independent_variable,sus_score,presence_score,satisfaction_score
G?Prueba1_GrupoA_Cris,G?Prueba1,2f455659-5b97-4788-ae1d-e89560c6724c,1.0,0.5,1.0,1,0.0,0.0,696.928021,31.477,3,0.0,0.0,49.721,0,0,872.0653175334372,22.539,6.474,0.0,0.6600000000000001,0.8650766666666667,0.40717083333333337,0.6654058823529412,0.6494133455882354,Raycast,50.0,50.0,50.0
G?Prueba1_GrupoA_Lau,G?Prueba1,796698d4-844e-43de-b4e8-c6bd544b340b,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,625.6186893684419,0.0,5.069,0.0,0.31000000000000005,1.0,0.2,0.891886274509804,0.600471568627451,Raycast,50.0,56.25,64.58333333333334
G?Prueba2_IDCRISÚnico,G?Prueba2,cd45d7a2-3f86-456f-b2c1-a8a90aed7a79,1.0,1.0,1.0,1,0.0,0.0,1030.25623,4.522615384615384,5,1.0,0.0,33.996,0,0,851.1072558424329,8.586,6.358,0.0,0.81,0.9346116199018569,0.6416499999999999,0.8026549019607843,0.7972291304656602,Raycast,,,
